,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,England,Equatorial Guinea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Cyprus,Northern Ireland,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Scotland,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wales,Wallis and Futuna,Yemen,Zambia,Zimbabwe,Date
63,0.0,753.0,10252.0,577.0,0.0,0.0,0.0,416982.0,0.0,0.0,0.0,298957.0,55250.0,0.0,224288.0,12239.0,0.0,14911.0,355185.0,0.0,0.0,6468.0,0.0,1971.0,0.0,0.0,0.0,2262744.0,0.0,0.0,45758.0,0.0,0.0,0.0,0.0,981375.0,0.0,10725.0,0.0,0.0,105182.0,24855426.0,0.0,0.0,0.0,0.0,57483.0,0.0,78159.0,0.0,0.0,24255.0,296185.0,0.0,242247.0,0.0,0.0,0.0,13860.0,6040.0,0.0,6667322.0,0.0,40621.0,0.0,0.0,415.0,0.0,0.0,189957.0,1777051.0,185.0,0.0,0.0,0.0,2672674.0,0.0,16462.0,285527.0,539.0,0.0,0.0,6040.0,0.0,0.0,0.0,0.0,0.0,0.0,304225.0,11646.0,4255107.0,575254.0,0.0,0.0,208991.0,4567.0,5030590.0,2059970.0,0.0,0.0,0.0,48665.0,3819.0,0.0,0.0,0.0,70870.0,0.0,0.0,25109.0,0.0,0.0,0.0,0.0,820.0,101661.0,13568.0,0.0,0.0,0.0,0.0,698.0,0.0,20046.0,0.0,354.0,673856.0,0.0,6594.0,0.0,0.0,0.0,284878.0,0.0,235871.0,0.0,0.0,149287.0,369620.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,26632.0,185034.0,140122.0,40576.0,3404.0,0.0,15048.0,0.0,0.0,0.0,0.0,0.0,1261253.0,367825.0,66899.0,697701.0,2575256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341681.0,478892.0,0.0,456110.0,34989.0,0.0,157324.0,0.0,202945.0,81285.0,0.0,0.0,0.0,0.0,0.0,1701390.0,114876.0,0.0,0.0,367482.0,331286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774851.0,0.0,7488.0,0.0,0.0,0.0,2549995.0,7690604.0,38520381.0,0.0,0.0,0.0,0.0,0.0,359355.0,0.0,0.0,0.0,0.0,2021-02-03
64,0.0,777.0,13381.0,627.0,0.0,0.0,0.0,435774.0,0.0,0.0,0.0,312006.0,58500.0,0.0,232000.0,15298.0,0.0,15314.0,373203.0,0.0,0.0,6977.0,0.0,3763.0,0.0,0.0,0.0,2478717.0,0.0,0.0,48099.0,0.0,0.0,0.0,0.0,996414.0,0.0,11000.0,0.0,0.0,156577.0,26238009.0,0.0,0.0,0.0,0.0,59331.0,0.0,80732.0,0.0,0.0,25319.0,307263.0,0.0,252762.0,0.0,0.0,0.0,14669.0,8184.0,0.0,7043854.0,0.0,42870.0,0.0,0.0,498.0,0.0,0.0,197961.0,1858807.0,370.0,0.0,0.0,0.0,2787562.0,0.0,17156.0,303447.0,616.0,0.0,0.0,6644.0,0.0,0.0,0.0,0.0,0.0,0.0,324838.0,11861.0,4545306.0,635687.0,0.0,0.0,217748.0,5140.0,5140961.0,2150567.0,0.0,0.0,0.0,50240.0,5092.0,0.0,0.0,0.0,77870.0,0.0,0.0,26227.0,0.0,0.0,0.0,0.0,851.0,106287.0,14290.0,0.0,0.0,0.0,0.0,1860.0,0.0,21303.0,0.0,468.0,679177.0,0.0,6888.0,0.0,0.0,0.0,335124.0,0.0,277671.0,0.0,0.0,166539.0,399612.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,28035.0,196617.0,152496.0,40751.0,6808.0,0.0,15577.0,0.0,0.0,0.0,0.0,0.0,1328334.0,381829.0,71185.0,724187.0,2663794.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,343930.0,511619.0,0.0,474021.0,36276.0,0.0,168701.0,0.0,213848.0,83888.0,0.0,0.0,0.0,0.0,0.0,1774814.0,135780.0,0.0,0.0,381281.0,346650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889598.0,0.0,7800.0,0.0,0.0,0.0,2690099.0,8134547.0,40085675.0,0.0,0.0,0.0,0.0,0.0,382456.0,0.0,0.0,0.0,0.0,2021-02-04
65,0.0,812.0,16598.0,671.0,0.0,149.0,0.0,455927.0,0.0,0.0,0.0,326056.0,61750.0,0.0,239712.0,18357.0,0.0,15717.0,392577.0,0.0,0.0,7531.0,0.0,5710.0,0.0,0.0,0.0,2689798.0,0.0,0.0,50393.0,0.0,0.0,0.0,0.0,1011710.0,0.0,11310.0,0.0,0.0,232189.0,27798461.0,0.0,0.0,0.0,0.0,61338.0,0.0,83138.0,0.0,0.0,26374.0,318631.0,0.0,262729.0,0.0,0.0,0.0,15437.0,10714.0,0.0,7415485.0,0.0,45100.0,0.0,0.0,581.0,0.0,0.0,205948.0,1941155.0,555.0,0.0,0.0,0.0,2908139.0,0.0,17929.0,321557.0,693.0,0.0,0.0,7248.0,0.0,0.0,0.0,0.0,0.0,0.0,343863.0,12087.0,4819138.0,699874.0,0.0,0.0,226347.0,5621.0,5245797.0,2242458.0,0.0,0.0,0.0,51896.0,6365.0,0.0,0.0,0.0,84870.0,0.0,0.0,27446.0,0.0,0.0,0.0,0.0,858.0,110809.0,15024.0,0.0,0.0,0.0,0.0,2990.0,0.0,22711.0,0.0,611.0,684620.0,0.0,7182.0,0.0,0.0,0.0,387015.0,0.0,319471.0,0.0,0.0,183273.0,430317.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,29438.0,209218.0,166277.0,40926.0,10212.0,0.0,16101.0,0.0,0.0,0.0,0.0,0.0,1396432.0,395181.0,75471.0,749123.0,2752332.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,345229.0,546726.0,0.0,489394.0,37365.0,0.0,180070.0,0.0,225026.0,86647.0,0.0,0.0,0.0,0.0,0.0,1847372.0,157355.0,0.0,0.0,395264.0,361382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979805.0,0.0,8112.0,0.0,0.0,0.0,2833179.0,8579675.0,41714007.0,0.0,0.0,0.0,0.0,0.0,408244.0,0.0,0.0,0.0,0.0,2021-02-05
66,0.0,859.0,20346.0,710.0,0.0,298.0,0.0,476310.0,0.0,0.0,0.0,340496.0,65000.0,0.0,247424.0,21416.0,0.0,16120.0,412240.0,0.0,0.0,8131.0,0.0,7222.0,0.0,0.0,0.0,2905106.0,0.0,0.0,52678.0,0.0,0.0,0.0,0.0,1027929.0,0.0,11655.0,0.0,0.0,311781.0,29536782.0,0.0,0.0,0.0,0.0,63505.0,0.0,85549.0,0.0,0.0,27419.0,330198.0,0.0,271927.0,0.0,0.0,0.0,16206.0,13629.0,0.0,7774113.0,0.0,47290.0,0.0,0.0,664.0,0.0,0.0,213918.0,2023545.0,740.0,0.0,0.0,0.0,3029587.0,0.0,18816.0,339638.0,770.0,0.0,0.0,7852.0,0.0,0.0,0.0,0.0,0.0,0.0,359976.0,12291.0,5109279.0,758638.0,0.0,0.0,234423.0,6140.0,5345874.0,2332577.0,0.0,0.0,0.0,53633.0,7638.0,0.0,0.0,0.0,91870.0,0.0,0.0,28702.0,0.0,0.0,0.0,0.0,865.0,115344.0,15768.0,0.0,0.0,0.0,0.0,4484.0,0.0,24245.0,0.0,782.0,690319.0,0.0,7476.0,0.0,0.0,0.0,440439.0,0.0,357046.0,0.0,0.0,199489.0,461736.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,30841.0,221246.0,180233.0,41101.0,13616.0,0.0,16554.0,0.0,0.0,0.0,0.0,0.0,1465607.0,408564.0,79757.0,773182.0,2840870.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,345579.0,586124.0,0.0,504238.0,38352.0,0.0,191227.0,0.0,236479.0,89476.0,0.0,0.0,0.0,0.0,0.0,1919063.0,174830.0,0.0,0.0,409431.0,375686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071356.0,0.0,8424.0,0.0,0.0,0.0,2988491.0,9016583.0,43382648.0,0.0,0.0,0.0,0.0,0.0,435098.0,0.0,0.0,0.0,0.0,2021-02-06
67,0.0,918.0,24094.0,744.0,0.0,447.0,0.0,496802.0,0.0,0.0,0.0,355327.0,69204.0,0.0,255136.0,24475.0,0.0,16523.0,432253.0,0.0,0.0,8688.0,0.0,8455.0,0.0,0.0,0.0,3122452.0,0.0,0.0,54951.0,0.0,0.0,0.0,0.0,1045388.0,0.0,12035.0,0.0,0.0,392607.0,31452972.0,0.0,0.0,0.0,0.0,65832.0,0.0,87964.0,0.0,0.0,28552.0,341972.0,0.0,280146.0,0.0,0.0,0.0,16969.0,16544.0,0.0,8123842.0,0.0,49411.0,0.0,0.0,744.0,0.0,0.0,221871.0,2106407.0,925.0,0.0,0.0,0.0,3150513.0,0.0,19643.0,357518.0,847.0,0.0,0.0,8456.0,0.0,0.0,0.0,0.0,0.0,0.0,373904.0,12473.0,5402639.0,816891.0,0.0,0.0,242116.0,6664.0,5444521.0,2420183.0,0.0,0.0,0.0,55451.0,8911.0,0.0,0.0,0.0,98870.0,0.0,0.0,29927.0,0.0,0.0,0.0,0.0,872.0,119891.0,16490.0,0.0,0.0,0.0,0.0,6258.0,0.0,25888.0,0.0,981.0,696060.0,0.0,7770.0,0.0,0.0,0.0,494876.0,0.0,390395.0,0.0,0.0,215187.0,493091.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,32244.0,233320.0,194252.0,41276.0,17020.0,0.0,16935.0,0.0,0.0,0.0,0.0,0.0,1534150.0,421272.0,84043.0,796740.0,2929408.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,345929.0,628091.0,0.0,516710.0,39318.0,0.0,201983.0,0.0,248206.0,92304.0,0.0,0.0,0.0,0.0,0.0,1989888.0,189490.0,0.0,0.0,423781.0,389948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160536.0,0.0,8736.0,0.0,0.0,0.0,3128449.0,9447442.0,45049097.0,0.0,0.0,0.0,0.0,0.0,462187.0,0.0,0.0,0.0,0.0,2021-02-07
68,0.0,989.0,27842.0,772.0,0.0,596.0,0.0,517850.0,0.0,0.0,0.0,370549.0,74362.0,0.0,262848.0,37680.0,0.0,16926.0,452598.0,0.0,0.0,9203.0,0.0,9674.0,0.0,0.0,0.0,3340689.0,0.0,0.0,57273.0,0.0,0.0,0.0,0.0,1063291.0,0.0,12450.0,0.0,0.0,506762.0,33248210.0,0.0,0.0,0.0,0.0,68319.0,0.0,90384.0,0.0,0.0,29772.0,354257.0,0.0,288487.0,0.0,0.0,0.0,17534.0,19459.0,0.0,8469511.0,0.0,51535.0,0.0,0.0,821.0,189.0,0.0,229836.0,2191942.0,1110.0,0.0,0.0,0.0,3269877.0,0.0,20464.0,375196.0,924.0,0.0,0.0,9059.0,0.0,0.0,0.0,0.0,0.0,0.0,386780.0,12632.0,5732475.0,875593.0,0.0,0.0,248766.0,7194.0,5544061.0,2505075.0,0.0,0.0,0.0,57269.0,10184.0,0.0,0.0,0.0,105870.0,0.0,0.0,31041.0,0.0,0.0,0.0,0.0,888.0,124407.0,17191.0,0.0,0.0,0.0,0.0,8267.0,0.0,27643.0,0.0,1208.0,702148.0,0.0,8064.0,0.0,0.0,0.0,544886.0,0.0,419519.0,0.0,0.0,230366.0,524383.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,33647.0,245732.0,208340.0,41451.0,20424.0,0.0,17244.0,0.0,0.0,0.0,0.0,0.0,1603221.0,430118.0,88329.0,821049.0,3017946.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,346279.0,673985.0,0.0,530968.0,40263.0,0.0,212794.0,0.0,259735.0,95180.0,0.0,0.0,0.0,0.0,0.0,2060486.0,199806.0,0.0,0.0,438498.0,404531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3235951.0,0.0,9048.0,0.0,0.0,0.0,3267431.0,9878780.0,46743352.0,0.0,0.0,0.0,0.0,0.0,489551.0,0.0,0.0,0.0,0.0,2021-02-08
69,0.0,1071.0,31590.0,800.0,0.0,745.0,0.0,538373.0,0.0,0.0,0.0,386162.0,80474.0,0.0,270560.0,61031.0,0.0,17329.0,473427.0,0.0,0.0,9675.0,0.0,10840.0,0.0,0.0,0.0,3569064.0,0.0,0.0,59632.0,0.0,0.0,0.0,0.0,1083364.0,0.0,12900.0,0.0,0.0,656448.0,34922496.0,0.0,0.0,0.0,0.0,70897.0,0.0,92710.0,0.0,0.0,31079.0,366918.0,0.0,297288.0,0.0,0.0,0.0,17927.0,22374.0,0.0,8816932.0,0.0,53713.0,0.0,0.0,927.0,378.0,0.0,237813.0,2281993.0,1295.0,0.0,0.0,0.0,3389510.0,0.0,21268.0,392659.0,1001.0,0.0,0.0,9660.0,0.0,0.0,0.0,0.0,0.0,0.0,398764.0,12832.0,6085710.0,935393.0,3000.0,0.0,255252.0,7726.0,5648278.0,2586918.0,0.0,0.0,0.0,59087.0,11457.0,0.0,0.0,0.0,112870.0,0.0,0.0,31921.0,0.0,0.0,0.0,0.0,915.0,128773.0,17821.0,595.0,0.0,0.0,0.0,10463.0,0.0,29512.0,0.0,1435.0,708394.0,0.0,8358.0,0.0,0.0,43.0,596013.0,0.0,444417.0,0.0,0.0,245564.0,555612.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,35050.0,258533.0,222334.0,41893.0,23828.0,0.0,17357.0,0.0,0.0,3753.0,0.0,0.0,1664832.0,439002.0,92615.0,846967.0,3106484.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,346629.0,722616.0,0.0,547012.0,41426.0,0.0,223570.0,0.0,271065.0,97913.0,0.0,0.0,0.0,0.0,0.0,2127410.0,207724.0,0.0,0.0,453581.0,419960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3307876.0,0.0,9360.0,0.0,0.0,0.0,3404949.0,10315554.0,48477285.0,0.0,0.0,0.0,0.0,0.0,517472.0,0.0,0.0,0.0,0.0,2021-02-09
70,0.0,1152.0,35338.0,828.0,0.0,894.0,0.0,557326.0,0.0,0.0,0.0,402166.0,87540.0,0.0,278272.0,106580.0,0.0,17732.0,493507.0,0.0,0.0,10136.0,0.0,11784.0,0.0,0.0,0.0,3798307.0,0.0,0.0,61923.0,0.0,0.0,339.0,0.0,1105759.0,0.0,13379.0,0.0,0.0,821909.0,36344150.0,0.0,0.0,0.0,0.0,73565.0,0.0,95504.0,0.0,0.0,32473.0,380055.0,0.0,306037.0,0.0,0.0,0.0,17944.0,25289.0,0.0,9158906.0,0.0,55934.0,0.0,0.0,1062.0,567.0,0.0,245803.0,2377531.0,1480.0,0.0,0.0,0.0,3508066.0,0.0,22100.0,410004.0,1078.0,0.0,0.0,10259.0,0.0,0.0,0.0,0.0,0.0,0.0,409887.0,13073.0,6452505.0,1011272.0,4938.0,0.0,261901.0,8137.0,5756940.0,2664913.0,0.0,0.0,0.0,60905.0,12730.0,0.0,0.0,0.0,119870.0,0.0,0.0,32661.0,0.0,0.0,0.0,0.0,948.0,133045.0,18467.0,980.0,0.0,0.0,0.0,13118.0,0.0,31364.0,0.0,1662.0,713838.0,0.0,8652.0,0.0,0.0,86.0,658544.0,0.0,465090.0,0.0,0.0,260781.0,586778.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,36453.0,271764.0,236060.0,42602.0,27232.0,0.0,17706.0,0.0,0.0,13931.0,0.0,0.0,1725139.0,448782.0,96901.0,875362.0,3195022.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,346979.0,773839.0,0.0,565104.0,42993.0,0.0,233909.0,0.0,282197.0,100413.0,0.0,0.0,0.0,0.0,0.0,2192434.0,212983.0,0.0,0.0,469030.0,436457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372424.0,0.0,9672.0,0.0,0.0,0.0,3546816.0,10749998.0,50234949.0,0.0,0.0,0.0,0.0,0.0,545487.0,0.0,0.0,0.0,0.0,2021-02-10
71,0.0,1231.0,39086.0,876.0,0.0,1043.0,0.0,574813.0,0.0,0.0,0.0,418560.0,95560.0,0.0,285984.0,170688.0,0.0,18135.0,513915.0,0.0,0.0,10587.0,0.0,12498.0,0.0,0.0,0.0,4029911.0,0.0,0.0,64366.0,0.0,0.0,797.0,0.0,1130176.0,0.0,13923.0,0.0,0.0,998532.0,37634125.0,0.0,0.0,0.0,0.0,76323.0,0.0,97971.0,0.0,0.0,33955.0,393858.0,0.0,314273.0,0.0,0.0,0.0,18164.0,28204.0,0.0,9500929.0,0.0,58220.0,0.0,0.0,1190.0,756.0,0.0,253805.0,2480803.0,1688.0,0.0,0.0,0.0,3628065.0,0.0,22945.0,427532.0,1155.0,0.0,0.0,10857.0,0.0,0.0,0.0,0.0,0.0,0.0,420429.0,13344.0,6816157.0,1092125.0,6521.0,0.0,267787.0,8506.0,5868824.0,2738093.0,0.0,0.0,0.0,62723.0,14003.0,0.0,0.0,0.0,126870.0,0.0,0.0,33442.0,0.0,0.0,0.0,0.0,986.0,137202.0,19178.0,1295.0,0.0,0.0,0.0,16278.0,0.0,33202.0,0.0,1889.0,718175.0,0.0,8946.0,0.0,0.0,129.0,730486.0,0.0,481538.0,0.0,0.0,276017.0,617881.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,37856.0,286148.0,249063.0,43548.0,30671.0,0.0,18330.0,0.0,0.0,32091.0,0.0,0.0,1786158.0,459657.0,101187.0,906023.0,3283560.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,347397.0,827432.0,0.0,595299.0,44998.0,0.0,242990.0,0.0,293130.0,103102.0,0.0,0.0,0.0,0.0,0.0,2254560.0,217520.0,0.0,0.0,484845.0,453934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421755.0,0.0,9984.0,0.0,0.0,0.0,3681507.0,11187895.0,52001238.0,0.0,0.0,0.0,0.0,0.0,573384.0,0.0,0.0,0.0,0.0,2021-02-11
72,0.0,1309.0,42834.0,944.0,0.0,1192.0,0.0,589844.0,0.0,0.0,0.0,435345.0,104535.0,0.0,293696.0,253355.0,0.0,18538.0,534888.0,0.0,0.0,11027.0,0.0,12889.0,0.0,574.0,0.0,4276171.0,0.0,0.0,66914.0,0.0,0.0,1294.0,0.0,1156579.0,0.0,14497.0,0.0,0.0,1183724.0,38792421.0,0.0,0.0,0.0,0.0,79171.0,0.0,100526.0,0.0,0.0,35524.0,408436.0,0.0,323262.0,0.0,205.0,0.0,18443.0,31119.0,0.0,9848250.0,0.0,60402.0,0.0,0.0,1310.0,945.0,0.0,261819.0,2589784.0,1920.0,0.0,0.0,0.0,3749301.0,0.0,23791.0,445518.0,1232.0,29.0,0.0,11453.0,0.0,0.0,167.0,0.0,0.0,0.0,431016.0,13645.0,7180557.0,1171224.0,7927.0,0.0,272661.0,8923.0,5982700.0,2806460.0,0.0,0.0,0.0,64541.0,15185.0,0.0,0.0,0.0,133870.0,0.0,0.0,34234.0,0.0,0.0,0.0,0.0,1026.0,141352.0,19911.0,1575.0,0.0,0.0,0.0,19578.0,0.0,35030.0,0.0,2116.0,721844.0,0.0,9240.0,0.0,0.0,172.0,831039.0,0.0,493760.0,0.0,0.0,291253.0,648921.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,39259.0,300475.0,261503.0,44721.0,34145.0,0.0,19238.0,0.0,0.0,53805.0,0.0,0.0,1850907.0,472951.0,105473.0,938486.0,3372098.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,347883.0,883246.0,0.0,637858.0,47201.0,0.0,249976.0,0.0,303864.0,106226.0,0.0,0.0,0.0,0.0,0.0,2317719.0,220790.0,0.0,0.0,501027.0,472390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542405.0,0.0,10296.0,0.0,0.0,0.0,3809169.0,11633099.0,53800265.0,0.0,0.0,0.0,0.0,0.0,601127.0,0.0,0.0,0.0,0.0,2021-02-12
73,0.0,1385.0,46582.0,1018.0,0.0,1341.0,0.0,603748.0,0.0,0.0,0.0,451846.0,114464.0,0.0,301408.0,354581.0,0.0,18941.0,556180.0,0.0,0.0,11457.0,0.0,13251.0,0.0,1148.0,0.0,4516637.0,0.0,0.0,69529.0,0.0,0.0,2134.0,0.0,1184756.0,0.0,15030.0,0.0,0.0,1369159.0,39819038.0,0.0,0.0,0.0,0.0,82110.0,0.0,103169.0,0.0,0.0,37180.0,423212.0,0.0,332247.0,0.0,410.0,0.0,18728.0,34034.0,0.0,10191680.0,0.0,62547.0,0.0,0.0,1422.0,1134.0,0.0,269845.0,2699945.0,2175.0,0.0,0.0,0.0,3872490.0,0.0,24679.0,463877.0,1309.0,58.0,0.0,12047.0,0.0,0.0,334.0,0.0,0.0,0.0,441268.0,13950.0,7505862.0,1251440.0,9227.0,0.0,277301.0,9301.0,6098583.0,2871192.0,0.0,0.0,0.0,66359.0,16276.0,0.0,0.0,0.0,140870.0,0.0,0.0,35001.0,0.0,0.0,0.0,0.0,1066.0,145461.0,20664.0,1835.0,0.0,0.0,0.0,23328.0,0.0,36828.0,0.0,2343.0,724146.0,0.0,9534.0,0.0,0.0,215.0,963121.0,0.0,505982.0,0.0,0.0,306489.0,679898.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,40662.0,314326.0,273894.0,45921.0,37654.0,0.0,20418.0,0.0,0.0,74950.0,0.0,0.0,1917469.0,489437.0,109759.0,973241.0,3460636.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,348436.0,938704.0,0.0,690766.0,49602.0,0.0,256106.0,0.0,314400.0,109392.0,0.0,0.0,0.0,0.0,0.0,2381911.0,224577.0,0.0,0.0,517575.0,491359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700716.0,0.0,10608.0,0.0,0.0,0.0,3924014.0,12072123.0,55624112.0,0.0,0.0,0.0,0.0,0.0,627412.0,0.0,0.0,0.0,0.0,2021-02-13
74,0.0,1460.0,50330.0,1099.0,0.0,1672.0,0.0,617476.0,0.0,0.0,0.0,468062.0,124393.0,0.0,309120.0,479563.0,0.0,19344.0,577271.0,0.0,0.0,11919.0,0.0,13596.0,0.0,1722.0,0.0,4757843.0,0.0,0.0,72150.0,0.0,0.0,3179.0,0.0,1213273.0,0.0,15522.0,0.0,0.0,1553998.0,40713975.0,0.0,0.0,0.0,0.0,85139.0,0.0,105900.0,0.0,0.0,38852.0,437850.0,0.0,341443.0,0.0,615.0,0.0,19013.0,36949.0,0.0,10529147.0,0.0,64692.0,0.0,0.0,1530.0,1323.0,0.0,277883.0,2810403.0,2454.0,0.0,0.0,0.0,3997377.0,0.0,25660.0,482855.0,1386.0,87.0,0.0,12640.0,0.0,0.0,501.0,0.0,0.0,0.0,451125.0,14259.0,7859041.0,1332994.0,10456.0,0.0,282097.0,9656.0,6217490.0,2934155.0,0.0,0.0,0.0,68177.0,17277.0,0.0,0.0,0.0,147870.0,0.0,0.0,35754.0,48.0,0.0,0.0,0.0,1106.0,149557.0,21461.0,2081.0,0.0,0.0,0.0,27448.0,0.0,38597.0,0.0,2570.0,727643.0,0.0,9828.0,0.0,0.0,258.0,1111801.0,0.0,518204.0,0.0,0.0,321725.0,711548.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,42065.0,327941.0,286209.0,47328.0,41198.0,0.0,21870.0,0.0,0.0,93452.0,0.0,0.0,1983974.0,508232.0,114045.0,1010048.0,3549174.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,350073.0,994729.0,0.0,754022.0,51985.0,0.0,262457.0,0.0,324737.0,112563.0,0.0,0.0,0.0,0.0,0.0,2447136.0,228516.0,0.0,0.0,534489.0,510350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874231.0,0.0,10920.0,0.0,0.0,0.0,4029923.0,12505436.0,57469113.0,0.0,0.0,0.0,0.0,0.0,653618.0,0.0,0.0,0.0,0.0,2021-02-14
